fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Id
12.708975418909311,1.1646394661041106,0.42681951511054084,1.1469252544690434,0.039027732451888,42.468941898109534,45.12071622925494,1.0268396319470252,2.8309493961874823,0.885028678887614,12.940269036711037,8,10
9.81784411728195,0.21494513553760908,0.26810926491253906,6.033475950562001,0.04144042976049278,39.77289916607388,97.07103374510443,0.9989455446297391,3.448191468529342,1.162475155657685,8.010893385507424,6,11
10.248490172033256,0.575089004561123,0.13159685036669,3.0796569136356378,0.18948390371795304,29.35314602705604,87.17818401021512,1.010404677787897,2.984563824340206,1.2846447512772683,13.398586711281654,6,12
14.181563021219272,0.9134072517209684,0.039210539213897055,4.294665851546483,0.17292816769136368,15.140845264142282,86.87619412425748,0.990136336578101,3.4134641640959953,1.4986258046849719,8.78037921605497,5,13
4.781396640176756,0.04190013853546093,0.025231827287816144,3.15151503445478,0.12321080988744378,16.625039307338625,40.51533359369606,1.0301556660618232,3.725503071247539,0.5502332184035647,14.64042876128823,5,14
4.958422296716948,0.8232310272275176,0.2715502900064757,0.7017356786490447,0.1682814473500418,30.018695474149588,95.70863333180885,1.0018140238109714,3.2956643392780727,0.8239961674295686,10.32915258768854,4,15
4.222402371843583,0.9789172708693963,0.46185344216193713,5.0075875292196095,0.041938428944297695,37.25346137947638,76.39940548958319,0.9941508345146711,3.5162378664230793,0.751210076713535,11.157719427285578,4,16
13.158818301027319,0.4873557505624644,0.726243281306127,9.635994443948874,0.1748057645726872,19.82080470031402,39.2470883361261,1.0230384484342263,3.4557267148710364,0.3405531808021263,8.034866339716274,4,17
12.559724260448355,1.1772780005839731,0.47487170071400897,6.117833481601272,0.17346150193492813,25.968539403574383,89.5502920308263,1.0009547803085785,3.493127031709623,0.5841924284012827,13.770748819111303,6,18
13.570133630715011,1.5064802391843537,0.9040508194352818,3.000318716171253,0.04962244969601253,44.51362369010201,6.386556196722112,1.0174503841839908,3.3737405614127893,0.9557385254930568,10.157177779611661,6,19
14.764801764560405,0.47166844821127096,0.03521980457540708,9.561498341240192,0.10167466285197596,32.83975197871311,59.72955787598501,0.9980602452135101,3.0004383578301344,1.352332077498803,11.895128133186128,8,20
12.790744206383959,1.2409998005599754,0.18066062154063434,3.8923725195222736,0.1859548527782009,27.241956470053104,54.89624254220609,1.02950541763823,3.08993712341555,0.6765572605203491,14.486205579417721,5,21
9.07627298478225,1.2792444859274832,0.33851449277014267,6.975177338688435,0.13582999923349703,4.489900595952671,13.688254409844617,1.0390986762610595,3.8728592159403394,1.1417073409438423,9.093556682508945,3,22
12.58582093915101,1.897080602257682,0.5774961880651225,6.341128049224443,0.1321038210641481,9.62474537711764,87.06151001325256,0.9953746029093448,3.685847784831635,1.4281173165027827,14.071307290516451,7,23
5.301018684558265,1.5565523345928876,0.8527361578939424,9.529108480388516,0.1119529201128732,10.848587606965543,32.480849755575015,1.0320706305436174,3.9794390062678437,0.5152402697888026,11.501672515897884,8,24
11.039131234602763,1.696690539580012,0.35020195195657644,9.14602694494837,0.05376631293865004,31.53426633016244,41.37690746858657,1.014489477603886,2.8649560914932675,0.43028470130211194,14.471193218396344,7,25
5.576886161499511,0.9808398168725503,0.2679886825044201,1.4800405635003122,0.1956830743022518,6.297524833522952,50.66442095636445,0.9925705432648821,3.179886525424376,1.4838453296034266,13.756485351304981,7,26
14.391358087545424,0.37069717395876567,0.06188916884289575,0.8568587472942246,0.08950192912443658,2.4207486290996973,82.79187406440549,1.016065379752093,3.951145228636638,0.3600310692923734,11.100860214613622,8,27
9.74033153925079,1.99163058591927,0.8213034776981041,8.096423277988297,0.062290019310592776,18.6571773249414,61.92417489265814,1.014096145961171,3.3272545730880054,0.6372084778448388,8.620982395003209,3,28
8.56128133989576,0.2587115220773992,0.37966644320667897,9.04943213296823,0.14571614193635543,36.22409974693157,59.01197713158094,1.0345706501465557,3.5252049355994077,1.3432077375309142,8.21138218417418,8,29
6.910111733150897,0.9429146387085308,0.5715501954169343,4.929736039228994,0.12154096265209352,34.96921836080091,40.06349213700538,1.0070195893601892,3.4836897271158858,0.6305043052369579,14.11961566883853,7,30
12.516570583776383,0.1361861984842132,0.9835554181712204,6.90761273833775,0.06844826164092253,39.840847245569066,32.29035914842164,1.0278746083288286,2.968827283842575,0.5106370054065446,11.31999442220858,7,31
9.017653654382034,1.887701714701639,0.0015945706042945762,0.697882801784182,0.06075831817140747,35.116164557196164,50.94330180209471,0.9966153005022346,3.6773251582338933,1.2381974192260579,12.645864355494261,6,32
10.252773437555135,1.9298498816968792,0.14545014069886597,2.198043978564719,0.042901337032506474,31.050993351471636,30.038952010969062,1.0094251626278945,2.8699751181722895,1.170844925563796,14.171538899461968,7,33
4.206687804799906,1.4387781240079471,0.7791109940193555,1.4937619465672114,0.015697287348051894,24.821942741124616,37.914075191202514,1.0169679418213773,3.445555469790288,0.42932739425232846,10.13261294039288,8,34
10.793990467834647,0.6999856872603378,0.8051274852078378,6.01160583550034,0.12514218130385177,11.216417703910558,47.39537548500171,0.9990761152647336,3.4631653410617584,0.9021504974797256,14.270341128739432,7,35
10.733052949946636,0.5087648022352487,0.7692471190327554,1.9753989376610714,0.10113872762875105,28.858854736974283,85.28908125300127,0.9998885014892129,3.042218140482947,1.3721721041073152,8.192727075993819,4,36
10.786273965622327,0.5306066490740948,0.5369988910428293,0.5984631555085063,0.04696968215056923,32.19461266220871,93.46799797417465,1.00226704408578,3.700509070642155,0.8088794816240912,9.959479751138929,6,37
14.381228863660866,0.25458805084014946,0.9788569810230561,3.022072827360107,0.011024905116672534,7.063423092321096,83.99568873826259,1.027139822331099,3.8754121795003043,0.5666103723249479,13.682364765697367,5,38
11.500023290138317,1.0516179061534459,0.39618455999532054,6.772124291139527,0.00378021365275274,28.692219591553606,55.415773199952014,1.0371745452955705,3.974881599469021,1.133263793094883,13.972542228265526,6,39
7.954586906311646,0.283634551402955,0.6019436981131123,5.7786372426185455,0.14769918593302347,5.789686946484029,72.88638180966188,0.9963577647427899,2.8321803233675573,0.5735301177419667,14.613847767503104,8,40
8.807351491792756,0.6334613331069125,0.0633690045488483,3.307249654946358,0.037650637831034,27.8067633130181,37.509609265804556,1.0173969970088923,3.171669888177889,1.389544950311189,10.121078907247323,7,41
11.673943155199915,1.2534129519182098,0.40985744990733874,8.334788758433763,0.05332872387790133,8.787025659913436,49.16451072010252,0.9973551887439998,3.9097885761118154,0.802584837914132,13.461649099312956,3,42
4.662480187921968,1.4550872191814996,0.722500087509922,2.762691080120896,0.0028224387561192723,6.831663813208317,94.40602769663724,0.9927127918157264,2.8606064884362254,0.8853424581118172,14.895912118541846,4,43
11.334433869902345,0.04854540924412243,0.2387388407706993,2.605476383656826,0.030127810966435777,6.541902744677996,39.365063119522056,0.9919728536172765,3.1264302323007542,1.1334067070109601,11.689042105782285,5,44
11.377016565799753,0.8602319687534798,0.9438275890731485,5.599474107895882,0.17488914351249918,45.64024032871444,22.260653662193626,1.0114453241574788,3.4400662652005707,0.7314188558897801,9.76817402746615,8,45
6.3142081718122505,1.304249189684278,0.6867833676432891,4.782156398457756,0.048412166948491556,30.306278555169666,50.376841359689934,1.0112661379646515,3.6882365672494917,1.4304489728174294,8.272736207780271,8,46
5.418189274203386,1.7064919523170257,0.28757538285757145,4.459726606003606,0.19079163969661442,13.25777738790481,67.34361216640929,1.0232096218524358,3.073667704668989,0.6274895371860487,13.317571439486663,6,47
7.469711860166022,0.9506495644241648,0.7689989227058563,1.5578561895406717,0.032869367680027795,4.50099502161248,17.89234042199861,1.0094965879984519,3.1604130253763674,1.4588908130193798,8.971917691069269,4,48
8.00081848036885,1.9384117434353705,0.0831647718081091,5.0464619163299105,0.05065229173192887,27.272889507093026,17.477533355225397,1.0014858209811424,3.0334461150746734,0.7658459822843355,10.70859824501674,5,49
10.272164474596675,0.5312650950828945,0.9747744225104565,2.5901891727544424,0.1735419936953985,8.095345572963621,34.54731974830361,0.9948151652750111,3.3316744651944337,1.236365555195467,10.164945171572777,3,50
8.824616648085524,0.02701741325343776,0.04928525907355852,3.9217988261901535,0.08532166773836423,39.14174378582054,91.31901553144337,1.01855788799146,3.4052152595996317,1.2719872776482135,10.917954710675563,7,51
14.872112218651488,0.9675057294034723,0.9334558911487183,7.335704476706063,0.05356578783872117,25.309373173488556,69.41276199333849,1.0008669265101435,3.8790723648408356,1.0452380697879475,14.34199296452794,8,52
5.122492918228309,0.5122275900400359,0.2528538777482612,9.368628255593556,0.13856275254403594,36.59599535800965,26.861810699730345,1.0088575258095578,3.7249052565254317,1.27424551687881,10.981634328553033,3,53
6.297644317043181,1.6474353440463387,0.7578241076908905,7.738629651893243,0.010245680796447965,20.39060334218696,62.72783069846035,0.9908765169231413,3.6584140607247537,1.0088937957233537,14.389210188365361,7,54
5.774404696734958,0.46554534436222417,7.369943310608917e-05,4.056338946232637,0.17812103531570092,35.41381448639767,68.06254437831973,1.0024521029401299,3.4872037097887603,1.0228168879692892,13.637806017904994,5,55
11.184191580119382,0.6212584365826126,0.2542400891795997,5.930331393287639,0.16831230907133193,34.54610346080759,55.16713991133742,1.0225501405146822,3.194296243082273,0.46881273546625934,10.01864832447953,4,56
6.786207627937603,1.5824548620382246,0.7491006066497199,7.46497815875704,0.01715940702648717,28.50939419570947,77.3819512905089,0.9961568907129444,2.884092328369984,1.3685568741417071,10.226623133359325,5,57
9.12941850141937,1.43028650405072,0.5323360708973223,4.142210500958915,0.15972374932489894,42.44124207374834,8.325464933960749,1.0230677692099608,3.110569126008619,0.48480466806230366,10.588909572209978,6,58
6.68868151201763,1.116102473314525,0.11495214963711486,3.602481588123011,0.19223408837663913,29.541205106516465,23.96501934777163,1.0330210416646295,3.033624710828989,0.9064389417197187,12.239530341340714,3,59
5.748665420100717,1.409896123845519,0.3936297458372753,1.3524329595586326,0.09841392383097869,29.32741012821129,96.83894397596121,1.033468446347077,3.073476734535604,0.6820097178782016,12.718437619989174,4,60
5.214126552807357,0.837273727140053,0.37554935508454257,7.362608014758756,0.11363067002520758,16.091172259774346,52.78756016514222,0.9978697924561377,3.0721298574156157,0.6462276725882021,14.805608849943425,8,61
11.219625484118009,0.010620095229335602,0.5681622441809498,8.385085908076249,0.1359593480451855,46.643807039760766,13.192391048991741,1.0133666326209614,3.3166560178551334,0.5035591179389599,14.48561244447943,8,62
5.5200124648347515,0.022710257024385117,0.6679770724602178,3.1658441102995285,0.0533453886432022,26.339839006135474,34.96889088049151,1.0347281828513066,3.2568578556015018,0.9573502640846803,12.283102049979895,7,63
6.162405978480589,1.0224435751473733,0.84083024241225,7.835077656425353,0.12993225179767495,20.194018221104997,6.166604300300229,1.0264963100155766,3.2044561151738797,1.313447629202129,8.323671456493777,5,64
8.055976877270606,0.16658195943799847,0.4972313969773726,6.102130583369875,0.09497350002058842,27.54047228656826,60.46493873724774,1.0333193189240166,3.8574850857860943,0.8963050938956305,11.817153342748908,4,65
13.030925528327286,0.10215096033851356,0.3920217173051701,7.8408304640324396,0.08110836092271566,8.116864798002135,99.9509555093594,1.0093446506163373,3.0432848974901976,0.7318780581505182,10.825481548909432,8,66
5.068114033723674,1.9310332782749466,0.1439765340953817,4.113373831496644,0.180560311917501,13.991136618939038,61.4693527669807,1.0149506332171905,2.996384406632479,1.412533004642318,11.813451078023409,5,67
13.217393982486843,1.7180052793161171,0.8048229649897223,7.475763636496067,0.1595806219896968,16.02741124632061,63.346855308557814,1.0347557026442284,2.8912034735639285,0.46061941011082774,8.281234612819418,3,68
5.057082486833593,0.30405445441913903,0.71337040541456,4.08509117897626,0.18692152564072542,26.242779689884745,36.80630159643942,1.0114506855422774,3.90983218657109,0.8763830018820475,14.970335451990241,3,69
14.741054115147353,0.0013284371804089812,0.40867739745468534,0.887579854194529,0.16733036497742124,35.08003085658106,28.281059286664124,1.0235083851951534,3.0332155654497868,1.213693347799307,8.398708592937206,6,70
9.155163218124716,1.8833355907795128,0.5184323099426694,5.50578918134944,0.008362120230660275,15.072920644258065,53.76671777177122,1.0112295386004215,3.486721582063649,1.3775079526300957,9.908759540333051,5,71
14.744371970093708,0.5566505966402286,0.6651828444118888,4.543287263886456,0.12130587821516468,7.652533783855676,90.5798996958747,1.0254003240152638,3.248461383204056,1.4133364687919263,8.504868202565982,5,72
10.653300717195506,0.371795205710995,0.1648055898475378,2.5287988720157717,0.13952737630309417,28.401690955986773,6.916603786781887,1.0206612407870181,3.466359700880818,0.4344055990609902,11.833277742029894,3,73
12.131899373381318,1.3830162156630705,0.02719779440792025,8.921133349667691,0.13297149514326,42.87784173755893,59.54717917073366,1.0120801746593717,3.5710796064644548,0.9486538637914954,10.462728075879095,7,74
4.431065714797527,0.2178074776826524,0.3175036991866854,3.828533055360012,0.05439128695167015,21.493372232035824,46.28004069940994,1.017451099901495,3.8080924357322177,0.5538306551349735,10.627098899969013,7,75
7.110876588340505,0.5292991960056006,0.5955850196361631,0.39126111432281396,0.08512607029299833,24.31287253840602,64.3908547634351,1.019907444686886,3.408715639546688,0.5126023684658728,13.524172646005571,5,76
5.322162173344858,1.950189360424093,0.4866060912814587,3.821357402025903,0.007805827616719174,15.171217095588265,84.95605446355341,1.0339529101302396,3.1926888538472626,1.338717303841679,14.328140808985232,6,77
7.2575421727435945,1.2789255489480205,0.6925546268631271,4.245098079003697,0.018818825539134654,40.63287204248663,48.21012778690211,1.0238435594372948,3.017295908448226,0.7428883256604994,9.15987888181105,5,78
5.306004908496685,1.041355582965107,0.8196898055745352,8.616377231941598,0.11210238012383678,6.912582323827683,26.46218147234633,1.025687723658892,3.528180425726585,0.42727633459136255,9.952838580419698,5,79
7.497814973333736,0.7958372296698755,0.4884424667302759,7.991832081050435,0.11648235289311604,9.383347166913731,41.40105677152911,1.0384963295958698,2.958405266017519,0.5619049611562588,11.309100341376094,5,80
8.55689293966137,1.549001909768404,0.13426702371782484,1.9996658590792427,0.040245858124727765,49.997874025128525,20.151828935179292,0.9933830878484375,3.8269685827679547,0.7570914606688595,8.790171690993917,5,81
4.705622459836628,0.28191495304738745,0.8506279997989659,8.390292259588708,0.08964054474830925,34.428571878846476,13.980526135818856,0.999380678170897,2.8333473855759332,1.0795813639334457,10.705766574361219,8,82
11.617193313070217,1.9346756040739643,0.5749903272741144,2.4792722825366518,0.09441545194973232,27.854567922258816,41.33237684389737,1.0059061146541513,3.8143598107942855,1.049072157468501,10.11461631930419,7,83
10.232615996272326,1.7222460161315734,0.7399374807828707,3.41934148164293,0.0022673555070360507,39.9602893127573,64.81566366347803,1.0373033671828544,3.063095946240599,1.4094009530630147,14.453834359234028,6,84
6.9192844003339,1.2353139651384866,0.7046646536082916,0.7681845397749132,0.028504156660498593,49.84724027890064,30.706521592229738,1.0014277512880183,3.385429412843161,0.678352616353487,9.389738843048484,7,85
9.755728588133696,0.08581238080511633,0.9682117713312417,0.5535631313436384,0.12486001145653575,10.352839761686962,92.07431099010427,1.0182547286389196,3.6766248434472937,0.7765323282302949,13.048479786513663,8,86
5.033345618342858,1.4017112988954754,0.2953073223358139,6.808601208111375,0.19856402155952343,39.77825889913103,70.76142214858216,0.9958880565235698,3.7410002066743484,0.6396907996142511,9.511252461274188,4,87
10.335411451117972,1.8265686817709617,0.705306772779262,9.23341084521733,0.13007834958748724,17.765942046770878,70.51346459157853,1.0035333601872751,3.2821357471511523,0.4399166844947745,12.379608651334411,4,88
14.222258173338355,1.049154134957252,0.3656763331259183,4.930168542378287,0.024043333437571993,36.83040156427829,71.02080441412396,1.0038054857356424,3.3993457106388414,1.4531629709860192,12.073935096983366,4,89
7.50425847696456,0.7084496436545256,0.3954107209186417,8.440937119585831,0.16428805941982133,35.67532664935107,6.158342833473597,1.0254233131463513,2.8354871897539633,0.415254338635217,11.211070048966558,3,90
11.341514179600498,0.24055468995893925,0.23059463665872149,7.937512496926534,0.08630754423631681,49.91817209710402,82.42263482109469,0.9954414540968353,3.212831271055537,0.8673285687434025,13.718351115273496,8,91
5.4497764864483145,1.5098022082751366,0.3440101756508539,6.646787233813293,0.016740041842888843,6.4817305399868275,92.25521102667774,1.0278492247034317,3.1138946174248665,0.9840121460694167,9.559020360647331,6,92
11.87959924530422,1.7700437024236124,0.9482967516582631,9.782289311177784,0.11996491666520451,1.1041443460098592,7.8234104711923065,1.0051773092914091,3.2680828889323994,1.1402487167947473,11.340961568174347,7,93
7.183467022419212,0.20050348815169716,0.29257084694760094,8.02187920876386,0.04560921963298379,37.64143876594502,62.23963509621233,1.026673521106384,3.1610720443835567,0.6264849991556332,14.87692320996234,8,94
6.015104982078285,1.5179691095046839,0.24599060595658673,2.7484439421426146,0.0833563494759059,28.870068996641535,69.598122391983,1.0083280557707126,2.9916877643801207,0.9192837335732276,9.282832525017637,8,95
10.451642282910914,0.034120972518195014,0.583137978473822,7.890142462211079,0.06365884997487026,34.85283227012118,24.446802609238084,1.0113200529360442,3.9300763820774005,0.7651795081307919,11.818027183882599,6,96
4.221183008062429,1.934109836154439,0.2580359567417546,6.926616462839036,0.1285707895014479,37.92272670649349,84.79185872193334,0.9962915379951895,3.3151346012221863,0.41634969130858535,10.0517404831593,4,97
13.118340321390994,1.2301160412701924,0.47338572559429504,3.995204466363517,0.0862069345613244,25.181821037015975,64.8281529431743,0.9953420954784612,3.5653632544519818,0.4446090047539668,8.86664241650759,7,98
4.051650238118018,1.1048781179832663,0.834176256556237,0.7679747022711503,0.02079641864329529,18.470191726988638,27.1551768929734,1.0170920920224655,3.9121133634365366,0.7844179275159944,13.961150866247795,8,99
11.45598190475853,0.5918996671778556,0.23040031430717556,2.1435952961809965,0.04313511322641084,38.74841842882242,96.91587097145,1.0218535076718795,3.4869685778202797,0.3042288909359739,12.04375189100142,3,100
6.970087705113814,1.8585833431395669,0.42669141218392004,7.97237891643355,0.10008905472761231,19.626366504636668,26.291368719357894,0.9946065335163916,2.952398998059906,0.32996439442345354,12.051804844572072,5,101
12.087134243348544,0.531811254673582,0.6104897350200319,2.484852881360492,0.15783684541415197,31.487421205030394,69.78725385172001,0.9969716121894199,3.746297628229082,0.3639174498302791,11.817343160852737,7,102
14.58407399629182,1.6562932264333898,0.5456289245734854,9.97857983023348,0.0019486530475270492,44.77689529926707,50.545639212832796,0.9916221375511733,3.7295968863687556,1.218482475322632,9.291276747741225,3,103
6.7362845787195385,1.970217358674264,0.9747232374152373,6.939881399885445,0.12248545679788002,8.761182132968058,73.98877332055908,0.9981204348930927,3.2855316885979713,1.3672772747714692,11.980432159103225,7,104
10.337730678596206,1.5667932910296116,0.680370254395195,4.772224807176078,0.02317635173513324,1.436401834705919,15.189357648530258,1.0011288760436916,3.4472723496418176,1.3851205169075524,8.639723101047906,7,105
10.512461243990229,1.0379798407728635,0.7399462420484398,5.704366902119271,0.12080988475363391,13.581073948736256,95.5392540201353,1.0245351547726516,3.309863205603293,0.30974765651034064,12.778493092938579,6,106
10.294770963699607,0.13214852770334384,0.9669559479667332,6.108727235414362,0.1673615270956498,40.07612522888285,25.22196889594368,0.9932607323608312,3.069093344643794,1.0850229465967096,8.36020017641668,5,107
6.4538979590468015,0.944827578342146,0.414438025228521,9.689448200326233,0.045696593295387,28.77445648201788,26.716090288254755,1.024370325456836,3.715506052969215,0.643710190670828,9.324057818801826,4,108
14.480239126686834,0.8765118939434071,0.3553798150610512,1.6174119463151948,0.09910295049545355,47.361882313236165,58.078682336269985,1.010271423683093,3.6933220315595907,0.383855375823952,10.059524579659154,6,109
8.918379164793901,0.40559208237399047,0.04386242976638255,2.723958026607546,0.15481058516890703,27.84583089322229,38.87492676156187,0.9971476861661906,3.5764670702968715,0.42450774712686173,9.952518523619153,3,110
13.310495397182406,0.8471752734286089,0.18420430651882713,7.095910479712436,0.035115495850924126,14.023287746843824,47.56019045121464,1.039116458664079,3.3467685886646286,0.38007968562407213,13.684716022722256,3,111
11.694272028492549,0.7155157681606774,0.23718963205167587,2.3985798314356552,0.030512228540392306,38.52837993026746,9.48725867346614,1.0152134511041473,3.3577672392143922,0.9603210991505458,10.014254512212243,4,112
7.27180645940647,0.32736852230329694,0.1835044670713385,8.712971622020502,0.18100917372785208,33.21996890983551,28.07913784885898,1.0047092138764881,3.1581326181131444,0.6682507969099052,8.517705314853165,8,113
12.95177601672725,0.8827482866649723,0.7547838931965645,3.465341756581186,0.1389293302747793,41.213484638117734,78.71211297373736,0.9927752585719385,3.118869508662683,0.4995325918783218,8.475878855094253,4,114
8.361563149316831,0.5255999126489781,0.5358829812761117,1.808393999158191,0.14731467260844433,33.73192532509846,90.80822447839383,1.0057160822046634,3.8187656761864144,0.47457137032067853,9.04589463569457,5,115
13.692135168222777,1.0441248413645288,0.6676338014584673,0.4762076084981848,0.16879372552240807,23.145501508106253,27.94687963620601,1.020622811564604,3.831249066896558,1.3072931199455669,10.759343303236966,5,116
10.394001598994446,0.07032011943238836,0.8204621608393736,5.9559504031795,0.10788515617700228,14.577050785591808,78.69480597319465,1.0022886455943771,2.8184138535388477,0.32706089603190047,9.377699636152249,6,117
13.699088980403381,1.8124628395745683,0.23077394128589468,8.252821895545516,0.09768109983849277,3.7244227736936883,8.720989149465115,1.0184620725479956,3.663527616237823,0.8943088206479766,9.645156516412484,5,118
11.617847490855425,1.6327286110397121,0.32592393982149914,2.7379311114879124,0.11125147031667604,16.08887638109293,10.204082325359913,1.0039139063197775,3.1959065364389576,0.3872896556783258,9.287829588467288,4,119
11.977797078016046,1.1051626650210091,0.7083602670365968,9.175394862588202,0.14340359378642817,3.266665400764317,42.942866528335,0.9922227213707764,3.9032168124365407,0.47514335372022715,10.091147780501643,4,120
9.514568201193725,1.7036171655144863,0.3927589459044728,7.577342701180047,0.0781874610304523,22.071326466849833,19.903647699057167,1.010658313095112,3.0905441838076784,0.8583527563942741,11.534011100361727,5,121
14.516919981955462,1.924790147621601,0.02927094010104414,0.6130068249878473,0.019033649343396776,12.064195682633535,21.61702545250675,1.0078310143855094,3.2024837668597708,0.5482774993565742,14.799429501789852,3,122
11.083892191526012,0.22104458810532113,0.43495521902687795,5.726329966747499,0.027119376916576933,35.47873280630749,64.97532033277935,1.0022945079784986,3.696803313396366,1.0640335817550082,13.54393309313398,7,123
8.662405534139976,1.2616636168196076,0.9082730864154143,5.674409403252657,0.1947805916084807,11.788747801268551,86.66744127395033,1.0164485915779686,2.888919232082518,0.7547796495733134,9.20764492422108,6,124
10.670325355407169,1.9959880018713172,0.4090215115928747,2.0237230493598024,0.010343532468156492,4.990159942750564,79.22292072666684,1.0094811412161102,3.6496468561786717,1.2413756864172028,13.619954832875827,6,125
4.211125181402669,1.9757783386670522,0.332248916442747,3.3454437866572153,0.14232386748982984,42.10106664159866,37.63041798559783,1.037497273389901,3.6096145884120046,1.089473558879782,12.970651209282405,7,126
7.317322983420043,1.2066459845814892,0.9895250829450272,4.582788935837623,0.18873630568420066,3.941610154418986,88.27030090020043,1.021061456170763,3.164825975067507,1.473497893397987,14.34058886928888,8,127
11.261908912419536,0.25604174090163334,0.6444155642370132,0.4807782123741844,0.02585190944811662,37.796964508125114,85.08651651441211,1.0079077071464353,3.655323182588767,0.7284436775405956,11.042947134670959,6,128
7.190853679314885,1.1663856619810564,0.36599802647118085,1.4977640928588787,0.14445287557041564,46.54184097310004,55.27589950143989,1.000716834672279,3.883509645084252,0.8353843700096601,14.069690777947685,8,129
10.798169718987257,0.0041292711488434275,0.10201953136380737,1.640043891105587,0.06049131959606213,6.249326815387358,50.732349890512616,1.0232561929322184,3.7647294649067193,1.101838034467212,12.88663176769415,5,130
8.716455710403427,0.39782266933371924,0.7878494449464212,3.792357544563909,0.047393003662232785,28.4237285635856,11.495467353769925,1.0360064359574175,3.4214108111753663,0.8064980360760663,9.911648032790602,4,131
5.490214706446952,1.91224631911992,0.7080749334877576,7.473574586765804,0.1705245216426151,23.13460880241502,20.149356547704283,1.0213556555361925,2.958934602480572,0.586868276329066,10.728433039428456,5,132
7.281105585516339,0.6608811452056877,0.9219157992485649,8.313036590972589,0.18187073831719677,40.13679287709495,14.028840755655207,1.0314696121321902,3.870807080178552,0.308012671634233,13.869350127623278,5,133
10.269614017713913,1.276780211553897,0.21727563002800832,1.6284904601703887,0.06941010187847603,31.550520299129687,55.51661519491972,1.0242114335548986,3.387661695314213,0.6307270712418642,13.653985958660357,8,134
10.499600373729905,0.5617189892644854,0.11492434998823198,7.519060360067699,0.1265295073418535,14.635398391986476,69.60401864583233,1.037359075225424,3.289453035101141,1.3370359453838185,9.718541809028828,4,135
10.317577737345367,1.895643774223179,0.7240725264090636,6.707099583881694,0.03518752686689224,1.071981300976141,64.16550898200384,1.0103604453053998,3.457303814283263,1.0074469312456007,13.853917234312796,7,136
11.18520901842847,1.4571174598989736,0.20339584199869565,8.906873919138784,0.15795188728525056,24.66051871323427,88.05121290129539,1.0286362624079575,3.056257150825072,0.30558022816500385,14.620299503675307,7,137
11.173135970018578,0.6593023151628252,0.17610383778949612,9.687912539451718,0.1762479775751413,44.811335237279856,67.91802597018581,1.0154592984360886,3.2034293893607213,1.2455127812543552,14.14438621039238,7,138
8.745602789773713,1.5835228423607417,0.3198073353960721,1.2446060880994103,0.06373447043630574,45.362795345810696,83.99252295546371,0.9924745733577814,3.682606651652774,0.3187339858254269,10.669016193990933,7,139
13.862012554361693,0.2163310489526753,0.8168251414784377,0.8067386142081667,0.13059339684949633,7.139552169621223,19.199967349927206,0.9906631120126789,3.476169258480478,1.4438035725073683,11.78813256905678,7,140
8.04318057052686,0.7846378801309188,0.5395366051096308,7.9973012895200934,0.1752835395782985,43.173171400575754,22.134919013548544,1.0112561732512404,3.7147346262445846,0.9165717238942896,13.921724496110496,4,141
